et__3d_eye_states_pupil diameter left [mm]_mean,et__3d_eye_states_pupil diameter left [mm]_std,et__3d_eye_states_pupil diameter left [mm]_max,et__3d_eye_states_pupil diameter left [mm]_min,et__3d_eye_states_pupil diameter right [mm]_mean,et__3d_eye_states_pupil diameter right [mm]_std,et__3d_eye_states_pupil diameter right [mm]_max,et__3d_eye_states_pupil diameter right [mm]_min,et__blinks_duration_mean_ns,et__blinks_duration_std_ns,et__blinks_duration_max_ns,et__blinks_duration_min_ns,et__blinks_count,et__fixations_duration_mean_ns,et__fixations_duration_std_ns,et__fixations_duration_max_ns,et__fixations_duration_min_ns,et__fixations_count,et__saccades_duration_mean_ns,et__saccades_duration_std_ns,et__saccades_duration_max_ns,et__saccades_duration_min_ns,et__saccades_count,et__reaction_time,hr__garmin_hr_mean,hr__garmin_hr_std,hr__garmin_hr_max,hr__garmin_hr_min,eeg__EXG_Channel_0_Delta_power,eeg__EXG_Channel_0_Theta_power,eeg__EXG_Channel_0_Alpha_power,eeg__EXG_Channel_0_Beta_power,eeg__EXG_Channel_0_Gamma_power,eeg__EXG_Channel_1_Delta_power,eeg__EXG_Channel_1_Theta_power,eeg__EXG_Channel_1_Alpha_power,eeg__EXG_Channel_1_Beta_power,eeg__EXG_Channel_1_Gamma_power,eeg__EXG_Channel_2_Delta_power,eeg__EXG_Channel_2_Theta_power,eeg__EXG_Channel_2_Alpha_power,eeg__EXG_Channel_2_Beta_power,eeg__EXG_Channel_2_Gamma_power,eeg__EXG_Channel_3_Delta_power,eeg__EXG_Channel_3_Theta_power,eeg__EXG_Channel_3_Alpha_power,eeg__EXG_Channel_3_Beta_power,eeg__EXG_Channel_3_Gamma_power,eeg__EXG_Channel_4_Delta_power,eeg__EXG_Channel_4_Theta_power,eeg__EXG_Channel_4_Alpha_power,eeg__EXG_Channel_4_Beta_power,eeg__EXG_Channel_4_Gamma_power,eeg__EXG_Channel_5_Delta_power,eeg__EXG_Channel_5_Theta_power,eeg__EXG_Channel_5_Alpha_power,eeg__EXG_Channel_5_Beta_power,eeg__EXG_Channel_5_Gamma_power,eeg__EXG_Channel_6_Delta_power,eeg__EXG_Channel_6_Theta_power,eeg__EXG_Channel_6_Alpha_power,eeg__EXG_Channel_6_Beta_power,eeg__EXG_Channel_6_Gamma_power,eeg__EXG_Channel_7_Delta_power,eeg__EXG_Channel_7_Theta_power,eeg__EXG_Channel_7_Alpha_power,eeg__EXG_Channel_7_Beta_power,eeg__EXG_Channel_7_Gamma_power,eeg__EXG_Channel_8_Delta_power,eeg__EXG_Channel_8_Theta_power,eeg__EXG_Channel_8_Alpha_power,eeg__EXG_Channel_8_Beta_power,eeg__EXG_Channel_8_Gamma_power,eeg__EXG_Channel_9_Delta_power,eeg__EXG_Channel_9_Theta_power,eeg__EXG_Channel_9_Alpha_power,eeg__EXG_Channel_9_Beta_power,eeg__EXG_Channel_9_Gamma_power,eeg__EXG_Channel_10_Delta_power,eeg__EXG_Channel_10_Theta_power,eeg__EXG_Channel_10_Alpha_power,eeg__EXG_Channel_10_Beta_power,eeg__EXG_Channel_10_Gamma_power,eeg__EXG_Channel_11_Delta_power,eeg__EXG_Channel_11_Theta_power,eeg__EXG_Channel_11_Alpha_power,eeg__EXG_Channel_11_Beta_power,eeg__EXG_Channel_11_Gamma_power,eeg__EXG_Channel_12_Delta_power,eeg__EXG_Channel_12_Theta_power,eeg__EXG_Channel_12_Alpha_power,eeg__EXG_Channel_12_Beta_power,eeg__EXG_Channel_12_Gamma_power,eeg__EXG_Channel_13_Delta_power,eeg__EXG_Channel_13_Theta_power,eeg__EXG_Channel_13_Alpha_power,eeg__EXG_Channel_13_Beta_power,eeg__EXG_Channel_13_Gamma_power,eeg__EXG_Channel_14_Delta_power,eeg__EXG_Channel_14_Theta_power,eeg__EXG_Channel_14_Alpha_power,eeg__EXG_Channel_14_Beta_power,eeg__EXG_Channel_14_Gamma_power,eeg__EXG_Channel_15_Delta_power,eeg__EXG_Channel_15_Theta_power,eeg__EXG_Channel_15_Alpha_power,eeg__EXG_Channel_15_Beta_power,eeg__EXG_Channel_15_Gamma_power,sample_id
3.09815,0.27795,3.7326,1.576,2.9859999999999998,0.2934,3.64435,1.58425,218333333.33335,8249579.11385,227500000.0,207500000.0,2.0,264272727.2727,198588782.82375,1276500000.0,92500000.0,49.5,80375000.0,157313004.1627,1038500000.0,15000000.0,49.0,12.8885,60.2885,1.6564999999999999,62.5,57.5,0.2411,0.0361,0.00775,0.0075,0.0009,0.9483499999999999,0.08935,0.014950000000000001,0.008,0.0009,33.2764,2.3059,0.36365,0.5622,0.0233,0.3418,0.038099999999999995,0.013999999999999999,0.01865,0.0022,0.7657499999999999,0.0336,0.0104,0.04975,0.003,0.00545,0.00075,0.00015,0.0005,2.124e-05,1.81795,0.01425,0.00155,0.00675,0.0002,1.9071,0.40915,0.1126,0.2278,0.011200000000000002,0.1448,0.012549999999999999,0.0032500000000000003,0.0063,0.0007999999999999999,0.44499999999999995,0.033549999999999996,0.007600000000000001,0.009250000000000001,0.0013,78.3989,4.35285,0.6294,0.85455,0.03925,0.04445,0.00775,0.00255,0.0023,0.0003,4.34495,0.1681,0.01235,0.00975,0.0014,543.9581499999999,15.3532,1.8458,2.43765,0.10515,0.0021,0.00045,0.0001,0.0001,1.8735e-05,0.2359,0.0135,0.0012,0.00225,5e-05,121108
3.12485,0.20705,3.9282500000000002,1.72525,3.1567,0.24505,3.7592,1.69035,251708333.33335,37785280.6071,368000000.0,217500000.0,6.5,269550678.65325,185212117.43485,1046000000.0,85000000.0,77.0,75914855.0725,91472187.0131,678000000.0,15000000.0,76.0,21.682000000000002,56.58875,1.0246,59.5,55.5,24.84555,0.6847,0.1066,0.020249999999999997,0.00175,24.42645,0.6858,0.107,0.021150000000000002,0.0018,26.78535,0.59655,0.08135,0.0282,0.0003,23.5256,0.52075,0.0779,0.0154,0.0005,23.44815,0.5042,0.0783,0.01925,0.0020499999999999997,0.0368,0.0075,0.00325,0.0044,0.0012,0.02755,0.0048,0.0022,0.00615,0.00125,26.35545,0.52455,0.0802,0.0406,0.00185,23.40375,0.50125,0.0806,0.01695,0.0015,24.0597,0.5268,0.0844,0.0172,0.0012499999999999998,23.70875,0.5673,0.079,0.03715,0.0026,0.13365,0.0293,0.00575,0.0062,0.0015,23.9901,0.5819000000000001,0.16415000000000002,0.15515,0.034,53.59555,0.5495,0.11385,0.27325,0.12605000000000002,0.0209,0.0046,0.0019,0.0045,0.00135,0.02905,0.00525,0.00195,0.0046,0.0012,121109
3.23245,0.18645,3.6618,2.2806,3.27675,0.2399,3.80145,2.1630000000000003,223333333.33335,13123346.4567,242500000.0,195000000.0,5.0,401138544.89165,292858289.30885,1284000000.0,97500000.0,61.5,76978696.3434,81442909.73905,493000000.0,15000000.0,61.0,21.5915,64.71600000000001,3.0168,69.0,60.5,0.6575,0.1005,0.0193,0.01645,0.0036999999999999997,1.04495,0.11929999999999999,0.02615,0.019,0.0038,0.1528,0.0094,0.0053,0.00835,0.0025,9.19525,0.21455,0.0247,0.0139,0.00035,0.33530000000000004,0.02495,0.0093,0.02835,0.0031,0.0311,0.009,0.004,0.0097,0.00295,0.0607,0.01025,0.00495,0.012,0.00285,0.2164,0.0228,0.0083,0.022850000000000002,0.0024,0.4519,0.03215,0.0086,0.0121,0.00315,0.38634999999999997,0.036449999999999996,0.01005,0.013399999999999999,0.0032500000000000003,0.2862,0.032799999999999996,0.01015,0.01625,0.004,0.92225,0.0874,0.018799999999999997,0.02485,0.0038,0.28195,0.0247,0.00665,0.02055,0.0032500000000000003,0.3734,0.011,0.00475,0.0151,0.0015,0.11355,0.0085,0.0022,0.0113,0.0005,0.0396,0.0084,0.0042,0.00955,0.0029,121110
3.2418500000000003,0.2006,3.8465,1.85575,3.22565,0.2124,4.0826,1.7312,231250000.0,8750000.0,240000000.0,222500000.0,1.5,298138017.91709995,379774735.1859,2307500000.0,82500000.0,42.5,78291762.01375,103302679.40435,613000000.0,15000000.0,42.0,11.373,65.99015,1.35215,68.5,64.0,0.0222,0.0043,0.0016,0.0023,0.0004,0.05395,0.00685,0.0022,0.00315,0.0004,0.06035,0.0071,0.0073,0.011850000000000001,0.00045,0.09265,0.0093,0.00845,0.00755,0.00055,0.2671,0.0107,0.00385,0.00875,0.00055,0.01985,0.00325,0.00405,0.00335,0.00045,0.7699,0.0054,0.0029500000000000004,0.031549999999999995,0.00115,0.11710000000000001,0.0091,0.004699999999999999,0.0068000000000000005,0.00165,0.15394999999999998,0.01115,0.00455,0.00375,0.0005,0.22644999999999998,0.01995,0.0059,0.006749999999999999,0.0009,0.06695,0.011399999999999999,0.0048,0.0060999999999999995,0.0005,0.3251,0.025349999999999998,0.0064,0.0083,0.00065,0.40875,0.010100000000000001,0.0039,0.0222,0.00635,6.96945,0.122,0.0126,0.0117,0.0005,0.0,0.0,0.0,0.0,0.0,0.0681,0.0105,0.0075,0.00525,0.0003,121111
3.26335,0.18309999999999998,3.68185,1.61105,3.15355,0.21315,3.66445,1.5281,295000000.0,0.0,295000000.0,295000000.0,1.0,840725849.7317,1328862779.92465,6629000000.0,125000000.0,34.5,56750000.0,43754593.38125,235000000.0,17500000.0,33.5,17.999499999999998,64.8857,0.9948999999999999,66.5,63.5,0.0368,0.01005,0.0027500000000000003,0.0025499999999999997,0.00028211,0.009,0.002,0.0002,0.00015,2.9465e-05,0.12595,0.036050000000000006,0.00795,0.00935,0.0005,0.0645,0.0277,0.01455,0.0079,0.0005499999999999999,0.055,0.00605,0.0019,0.0063999999999999994,0.00017743499999999998,0.14435,0.0229,0.00125,0.00025,2.6855e-05,0.01715,0.00395,0.00045,0.0003,2.763e-05,0.30474999999999997,0.0284,0.0048000000000000004,0.0039,0.00047639,0.27945,0.022899999999999997,0.0029,0.00235,0.000283115,0.045950000000000005,0.00865,0.00335,0.0030499999999999998,0.00043401000000000003,0.0292,0.00865,0.004,0.0031,0.000283895,0.0503,0.0114,0.007,0.00795,0.000784525,0.11815,0.02265,0.00285,0.00525,0.001080415,1.27995,0.0959,0.0068000000000000005,0.00575,0.00023137,0.0432,0.005,0.00035,0.00015,3.03e-05,0.10065,0.0363,0.0043,0.004,0.00025,121112
3.4408000000000003,0.20325,4.03885,1.92475,3.41815,0.25635,4.0847999999999995,1.6802,237246192.9781,29924860.6653,279784697.36395,201940606.6223,4.8254,419731404.7614,368880786.22870004,1725900792.50295,113863513.3707,47.32155,11964286831.338501,254440128.42675,12681412466.5917,11753923848.1086,46.370999999999995,13.6225,56.730450000000005,1.69515,60.0,55.0,0.512,0.033699999999999994,0.00895,0.0161,0.0018,0.3282,0.0325,0.00715,0.007949999999999999,0.0007,0.13665,0.01915,0.012299999999999998,0.0179,0.0045000000000000005,3.9771,0.1115,0.01715,0.02085,0.00135,0.5407500000000001,0.02995,0.0133,0.0587,0.0019,0.05865,0.0054,0.00635,0.00575,0.00095,1.5627,0.013,0.00395,0.01255,0.0011,0.23820000000000002,0.02055,0.00365,0.005900000000000001,0.0007999999999999999,0.11779999999999999,0.02985,0.00775,0.0125,0.00195,0.21885,0.03095,0.0078,0.012400000000000001,0.00195,0.3106,0.0253,0.0111,0.01465,0.0014,0.13255,0.01855,0.0039,0.00735,0.00065,35.8604,0.48385,0.015349999999999999,0.028900000000000002,0.0037999999999999996,1.11625,0.07345,0.0153,0.0152,0.00145,1.145e-06,3.85e-07,-4.5e-08,-5.95e-07,8.45e-07,7.8e-07,-2.75e-07,9.35e-07,3.5e-08,-2.5e-07,121113
3.2720000000000002,0.28775,3.86025,1.59485,3.01785,0.34385,3.66645,1.54615,239166666.66665,36373044.42805,287500000.0,192500000.0,4.5,336564671.10125,335881820.283,1854500000.0,80000000.0,37.0,81283549.78355,123324468.4562,743000000.0,17500000.0,37.5,11.259,66.33635000000001,1.49805,69.0,64.5,0.5136000000000001,0.08305,0.01595,0.012,0.0027,0.49565,0.07285,0.01125,0.0083,0.0021,0.1989,0.0342,0.00685,0.0064,0.0002,0.08885,0.01045,0.01105,0.00645,0.0004,0.06055,0.006200000000000001,0.00415,0.00795,0.002,0.0242,0.0045,0.0029,0.00605,0.00175,0.70635,0.01475,0.0072,0.01185,0.00355,0.0556,0.01175,0.00745,0.0103,0.00295,0.13415,0.01865,0.00545,0.00785,0.00195,0.3224,0.0329,0.0109,0.00995,0.0018999999999999998,0.20095000000000002,0.0236,0.00775,0.0118,0.0023499999999999997,0.1906,0.0263,0.0101,0.013850000000000001,0.00245,0.5387500000000001,0.0035,0.003,0.033100000000000004,0.00305,40.02945,0.45094999999999996,0.0443,0.02605,0.0021,0.04055,0.0047,0.00295,0.0071,0.00195,1.05215,0.0498,0.0099,0.013049999999999999,0.002,121114
2.77075,0.1817,3.26405,1.52225,2.9259500000000003,0.1925,3.4101,1.62605,217083333.33335,32186503.48995,262500000.0,175000000.0,4.5,249953703.7037,193979620.41755,848000000.0,72500000.0,49.5,149129629.62965,174308743.43445,773000000.0,12500000.0,49.5,15.565999999999999,63.33,1.51805,65.5,61.0,0.48760000000000003,0.07984999999999999,0.0095,0.0069500000000000004,0.0016,0.53385,0.08775000000000001,0.010499999999999999,0.0068000000000000005,0.0014,0.14395000000000002,0.01295,0.008,0.0335,0.0033,0.12255,0.01365,0.00805,0.0185,0.0034,0.0626,0.00555,0.0033,0.02265,0.0021999999999999997,0.028749999999999998,0.00515,0.0034999999999999996,0.00645,0.0017,0.10175,0.0072499999999999995,0.0037,0.021199999999999997,0.00215,0.0772,0.0069500000000000004,0.0038000000000000004,0.0067,0.0018,0.0926,0.01225,0.0031000000000000003,0.005849999999999999,0.0017499999999999998,0.2073,0.029849999999999998,0.00625,0.007549999999999999,0.0017499999999999998,0.09590000000000001,0.01785,0.00575,0.010100000000000001,0.00185,0.15345,0.022350000000000002,0.006200000000000001,0.0142,0.0023499999999999997,0.038849999999999996,0.00425,0.0021999999999999997,0.0138,0.00115,0.2443,0.024550000000000002,0.016,0.03565,0.0061,0.1905,0.01435,0.00845,0.0283,0.00465,0.057249999999999995,0.007549999999999999,0.0045000000000000005,0.01105,0.0020499999999999997,121115
3.9211,0.1865,4.3893,2.6187,3.8423,0.2038,4.3164,2.0406,252358966.8653,31580071.9258,308805733.8468,210000000.0,1.1e-06,351721311.4754,310634629.6735,1582000000.0,95000000.0,61.0,49083333.3333,26700369.32745,160000000.0,20000000.0,60.0,20.189,76.9,7.8373,85.0,64.0,0.0859,0.0176,0.0054,0.0045,0.0005,5.2e-07,-2.4e-07,3e-07,-2.1e-07,-6.25e-07,0.1003,0.0104,0.0092,0.0119,0.0007,0.642,0.043,0.022,0.0092,0.0006,0.1012,0.0178,0.0065,0.0143,0.0008,4.2e-07,-2.95e-07,2.85e-07,2.45e-07,1.15e-07,6.15e-07,3.1e-07,-6.3e-07,-1.55e-07,4.6e-07,0.0294,0.0091,0.008,0.0112,0.0018,0.0564,0.0099,0.0046,0.0048,0.0007,0.0695,0.0124,0.0069,0.0061,0.0008,0.0367,0.0109,0.0062,0.0069,0.0007,0.0676,0.0137,0.0093,0.0104,0.0009,0.0199,0.0036,0.0039,0.0279,0.0066,9.9394,0.2115,0.0131,0.0156,0.0005,5.75e-07,2.7e-07,2.35e-07,-2e-08,-4e-08,-8.5e-08,1.95e-07,3.5e-08,-8.65e-07,-6e-08,121116
3.6022,0.25355,4.1358500000000005,1.8681,3.44415,0.25715,3.8694499999999996,1.5369000000000002,281666666.66665,25228015.4129,310000000.0,257500000.0,2.5,456473529.41174996,339275670.91815,1744000000.0,92500000.0,32.0,55086206.89655,48391279.7263,240000000.0,20000000.0,31.0,11.991,69.39920000000001,1.5456,71.0,66.0,0.107,0.013999999999999999,0.0063,0.0065,0.0014,0.0619,0.00595,0.00215,0.00585,0.0016,0.4085,0.0159,0.0038,0.031,0.0005,0.22160000000000002,0.030600000000000002,0.00825,0.01595,0.0007499999999999999,1.1327500000000001,0.07835,0.01235,0.02945,0.00075,0.0,0.0,0.0,0.0,0.0,0.01875,0.0026,0.00175,0.00965,0.0006,0.27745,0.07715,0.01565,0.0242,0.0014,0.338,0.008150000000000001,0.0031,0.00685,0.0007999999999999999,0.0406,0.0063,0.00475,0.0058,0.00075,0.15205000000000002,0.0126,0.0037999999999999996,0.0225,0.0013,0.08295,0.01515,0.007,0.0177,0.0022,0.0349,0.00195,0.0014,0.01335,0.0042,1.6002999999999998,0.17830000000000001,0.027100000000000003,0.04675,0.0014,0.71765,0.01905,0.00585,0.0173,0.0002,0.2754,0.0173,0.00365,0.03315,0.0005499999999999999,121117
3.0189500000000002,0.19635,3.8625,1.5179,2.6407499999999997,0.19185,3.2797,1.2879999999999998,261250000.0,28750000.0,312500000.0,235000000.0,5.0,313294871.79485,226523270.87945,1416000000.0,97500000.0,52.0,395161856.66185,431795589.31189996,1746500000.0,15000000.0,52.0,29.3425,65.83930000000001,1.80495,69.5,64.0,0.027649999999999997,0.0053,0.0018,0.0024,0.00018249,0.1222,0.01595,0.00355,0.00325,0.00025,0.0325,0.0034,0.00145,0.0047,0.00023085,0.0623,0.00885,0.0036999999999999997,0.007300000000000001,0.00055,0.0091,0.0011,0.00075,0.0022,0.00017907499999999998,0.00195,0.00015,5e-05,0.00015,2.9305e-05,0.0161,0.00315,0.00165,0.01235,0.000279355,0.0404,0.0004,5e-05,0.0002,2.8755e-05,0.05215,0.0036999999999999997,0.00115,0.0019,0.000181615,0.51085,0.00745,0.00215,0.0064,0.00033414999999999996,0.01915,0.0034,0.0021000000000000003,0.00535,0.00033455499999999994,0.0266,0.00375,0.0019500000000000001,0.0057,0.00028243,0.00995,0.00175,0.00075,0.0027500000000000003,0.00023006,0.19224999999999998,0.013049999999999999,0.00205,0.017849999999999998,0.00017853499999999998,0.5184,0.01535,0.0013,0.20945,0.00025,0.135,0.01285,0.00415,0.022899999999999997,0.0005,121118
2.9791,0.1474,3.61315,1.7092,2.7824,0.1964,3.44685,1.508,238080357.14284998,27459136.86935,287500000.0,192500000.0,11.0,279287889.89605,169056457.49580002,933500000.0,77500000.0,122.5,77770833.33335,77554240.77405,425000000.0,15000000.0,122.0,39.202,64.02945,1.96225,68.0,62.0,0.63125,0.07669999999999999,0.01175,0.006,0.0013,0.5487,0.0825,0.01245,0.016550000000000002,0.00595,0.6947,0.0616,0.05795,0.20935,0.13604999999999998,2.6734,0.0685,0.00675,0.01865,0.0009000000000000001,3.24955,0.14695,0.0225,0.0394,0.0010999999999999998,0.0229,0.00255,0.0012,0.0026,0.0004,0.03595,0.0028,0.0011,0.0089,0.0009,0.8466,0.10725,0.01615,0.03805,0.00235,0.34485000000000005,0.0283,0.00655,0.008450000000000001,0.001,1.0968,0.0492,0.0129,0.0179,0.00885,0.10949999999999999,0.01815,0.0051,0.01205,0.0023499999999999997,0.14429999999999998,0.02225,0.0067,0.019299999999999998,0.00425,40.17835,0.83915,0.1243,0.2507,0.1167,2.8987,0.2563,0.09475,0.18814999999999998,0.11835,0.12195,0.0156,0.0074,0.02395,0.0007,0.1373,0.02105,0.0183,0.04795,0.01715,121119
3.1315,0.1353,3.716,1.932,3.2028,0.22344999999999998,3.58835,1.67935,218928571.42855,15971914.125,237500000.0,200000000.0,4.0,358756250.0,264973256.14200002,1421000000.0,100000000.0,33.5,54952561.6698,41332709.3206,180000000.0,20000000.0,32.5,9.3615,65.631,3.66155,71.5,60.5,0.88625,0.0412,0.0105,0.00855,0.00155,8.76975,0.32689999999999997,0.0337,0.01975,0.0014,0.8525,0.0708,0.02035,0.02325,0.005350000000000001,4.94175,0.19469999999999998,0.01515,0.02605,0.0005,2.3066500000000003,0.0521,0.01885,0.06845,0.0018,0.61755,0.09705,0.0045,0.0034,0.00045,2.65975,0.0348,0.00455,0.0062,0.0008,0.21239999999999998,0.01585,0.0087,0.0086,0.0015500000000000002,0.6386000000000001,0.026099999999999998,0.0051,0.0154,0.0039,28.21185,0.8048500000000001,0.11904999999999999,0.023600000000000003,0.0013,0.46565,0.0305,0.0094,0.0127,0.00355,1.6822,0.03505,0.0115,0.01185,0.0014,10.9516,0.12409999999999999,0.01,0.022850000000000002,0.0025,30.81065,1.1194,0.0736,0.01845,0.00075,0.2124,0.00505,0.00255,0.0023,0.00045,1.82425,0.12325,0.01245,0.00575,0.0006,121120
3.29325,0.24875,4.02795,1.47105,3.2100999999999997,0.29155,3.9760999999999997,1.43855,252116983.35565,59894625.8061,389402866.80015004,185154899.36734998,7.8682,442353962.33535004,427738214.5051,2969958538.4781,96657498.0451,73.60595,13378419096.23575,249754807.7748,14186186321.16495,13180340094.8407,72.5831,50.084,62.80805,3.0967499999999997,69.0,56.5,591.99335,22.8587,7.73875,3.99775,0.0505,827.5238,23.74185,2.23505,1.27925,0.09620000000000001,1.46185,0.2621,0.08355,0.0464,0.0024,224.37474999999998,0.8528,0.14875000000000002,0.06825,0.0074,6.3073500000000005,0.88805,0.14885,0.0622,0.0027,329.10605,4.4883,0.41605,0.10035,0.01025,209.6705,2.8553499999999996,0.34435000000000004,0.09985,0.02495,8.42925,0.9826,0.12935,0.0558,0.00265,0.53985,0.03515,0.0085,0.0042,0.00065,0.65485,0.069,0.01395,0.00545,0.00055,9.25415,0.8656499999999999,0.32980000000000004,0.10875,0.00235,3215.7532,199.1731,54.47005,6.530600000000001,0.0455,4.7658,0.50835,0.0571,0.01355,0.0009,1934.585,6.61785,0.72725,0.11075,0.0057,14.004999999999999,1.54235,0.07930000000000001,0.02045,0.0106,261.80255,2.1853,0.2165,0.1144,0.0061,121121
2.98485,0.18359999999999999,4.08625,1.5594000000000001,2.93345,0.2238,3.50015,1.6467,202065217.3913,15011810.0955,230000000.0,162500000.0,12.0,228708737.05315,127366575.33680001,713000000.0,80000000.0,77.5,167443089.4309,179012289.89835,820500000.0,15000000.0,77.0,26.319,66.82050000000001,1.7858999999999998,69.0,63.0,1.4617,0.297,0.04825,0.0102,0.00135,1.5737999999999999,0.30535,0.0495,0.00955,0.001,0.0177,0.00205,0.002,0.00475,0.0003,0.03065,0.00375,0.0026,0.00485,0.00035,0.030199999999999998,0.0056,0.0017000000000000001,0.00355,0.00045,0.0494,0.00645,0.0015,0.00435,0.0002,0.08995,0.01025,0.0039,0.02385,0.0005499999999999999,0.0628,0.00835,0.00225,0.00805,0.00025,0.14880000000000002,0.02615,0.0052,0.0060999999999999995,0.0005,0.54925,0.0751,0.0137,0.009250000000000001,0.00075,0.21525,0.0413,0.0083,0.0071,0.0007,0.3273,0.0516,0.009649999999999999,0.0083,0.00075,0.0315,0.0061,0.00195,0.012799999999999999,0.00039999999999999996,0.5251,0.0246,0.00855,0.0464,0.003,0.0275,0.0064,0.0013,0.0013,0.00025,0.11905,0.01355,0.00425,0.0223,0.0005499999999999999,121122
3.0444,0.1786,3.89145,1.50385,2.63815,0.21175,3.38255,1.3633,202250000.0,12547310.4672,220000000.0,185000000.0,4.5,325600230.41475004,338396028.62675,2319500000.0,97500000.0,38.0,1384218384.07495,1071472449.5905501,4164000000.0,80000000.0,37.5,34.048500000000004,73.4773,3.18355,78.0,67.5,0.10974999999999999,0.02065,0.00585,0.0045,0.00065,0.82535,0.048350000000000004,0.00825,0.00605,0.00045,0.1081,0.01165,0.00785,0.009999999999999998,0.00125,0.16705,0.01855,0.011099999999999999,0.007549999999999999,0.00055,5.75025,0.0766,0.017,0.01375,0.0015,0.0,0.0,0.0,0.0,0.0,0.05555,0.006,0.00175,0.01695,0.0003,0.45365,0.02695,0.00785,0.00575,0.00155,0.1051,0.0167,0.00395,0.0043,0.0007,0.1239,0.01525,0.0057,0.00845,0.0009499999999999999,0.2567,0.01855,0.0079,0.009000000000000001,0.00125,0.09945,0.0134,0.0068000000000000005,0.0087,0.0007,16.92915,0.18425,0.018349999999999998,0.0132,0.0029500000000000004,27.66015,0.29075,0.0189,0.02535,0.00045,0.0,0.0,0.0,0.0,0.0,0.3635,0.0091,0.00115,0.01735,0.0001,121123
3.39425,0.17254999999999998,3.9884,1.953,3.29125,0.26475,4.0701,1.9083999999999999,200000000.0,14486832.9805,225000000.0,180000000.0,6.0,461455189.22685,639203564.36245,3661000000.0,105000000.0,66.0,75175766.2835,73172390.0527,360500000.0,12500000.0,65.0,29.013999999999996,66.98259999999999,1.9921,70.0,64.0,0.9832500000000001,0.19055,0.0267,0.0071,0.0008500000000000001,1.2717,0.218,0.02435,0.00795,0.001,0.0446,0.00425,0.0063,0.0127,0.0006,0.11185,0.00715,0.0106,0.0051,0.0003,0.11765,0.022,0.00655,0.0292,0.0007,0.03715,0.0036,0.00135,0.00145,0.00055,0.05275,0.009,0.00235,0.00215,0.00055,0.10195,0.0141,0.005350000000000001,0.01105,0.0010999999999999998,0.19174999999999998,0.03495,0.0066,0.0053,0.00075,0.4637,0.05445,0.009049999999999999,0.00785,0.0009500000000000001,0.19415,0.033100000000000004,0.0086,0.007300000000000001,0.00105,0.3741,0.046200000000000005,0.011800000000000001,0.01635,0.0009,0.18245,0.0112,0.00615,0.04,0.00335,3.5488999999999997,0.11395,0.026099999999999998,0.0678,0.00515,0.065,0.00585,0.00165,0.0017,0.00045,0.0903,0.0251,0.00875,0.00825,0.0004,121124
3.0572999999999997,0.17905,3.7178500000000003,1.7744,2.9854000000000003,0.24855,3.6003,1.5314,215518518.5185,26434584.32535,265000000.0,172500000.0,16.0,290126943.94215,205245408.22895002,1201000000.0,75000000.0,92.0,80706845.23809999,79897498.92025,437500000.0,12500000.0,92.5,30.625,57.70145,1.02065,59.5,56.0,1.7706,0.29805,0.0319,0.0081,0.00115,2.0661,0.3444,0.03715,0.00905,0.0012000000000000001,2.03625,0.00905,0.0014,0.01985,0.0002,0.1125,0.00865,0.005,0.00465,0.0003,0.0828,0.00705,0.0033,0.0132,0.0009,0.0569,0.0114,0.002,0.00315,0.0008,0.04265,0.0059,0.002,0.00285,0.0007,3.2769,0.042749999999999996,0.0063999999999999994,0.0135,0.0009499999999999999,0.2625,0.042449999999999995,0.005399999999999999,0.00465,0.0009,0.4626,0.05065,0.007599999999999999,0.006,0.00039999999999999996,3.3405,0.0515,0.0283,0.02755,0.00205,0.28935,0.0424,0.00495,0.004,0.00105,0.21215,0.0102,0.00285,0.01135,0.00085,44.406949999999995,0.11845,0.0202,0.047700000000000006,0.00315,0.0393,0.00595,0.00155,0.00475,0.00045,0.04935,0.0091,0.0021,0.0029,0.00075,121125
3.64995,0.1709,4.1175,2.34355,3.6089,0.22265000000000001,4.13035,1.91405,212565789.4737,14186291.79595,250000000.0,195000000.0,10.5,405323671.4976,278513324.5195,1466500000.0,122500000.0,63.5,58691358.0247,41693626.1231,202500000.0,15000000.0,63.0,24.999,71.0397,1.6091,74.5,69.0,0.6769000000000001,0.12865,0.0171,0.0052,0.00075,0.8659,0.1435,0.0185,0.0054,0.00075,1.45215,0.02605,0.01505,0.03785,0.00385,0.0615,0.01005,0.00925,0.00505,0.00025,0.1065,0.0109,0.006350000000000001,0.017150000000000002,0.0007,0.038,0.0035,0.00125,0.0034,0.00025,0.05185,0.00405,0.0017,0.0057,0.0002,0.0859,0.0135,0.0052499999999999995,0.0087,0.00065,0.16344999999999998,0.0332,0.0045000000000000005,0.00945,0.00045,0.33925,0.03805,0.007050000000000001,0.00955,0.0007999999999999999,0.1436,0.02735,0.0054,0.0047,0.00045,0.22835,0.03285,0.0081,0.0060999999999999995,0.0005,0.2597,0.0176,0.0076500000000000005,0.0419,0.00195,10.675699999999999,0.48355000000000004,0.0269,0.0551,0.00365,0.0372,0.0043,0.00115,0.00115,0.00015,0.04285,0.0043,0.00135,0.0041,0.0002,121126
