video__kf_count,video__r_mean,video__g_mean,video__b_mean,video__r_std,video__g_std,video__b_std,video__sharpness,sample_id
1.0,119.10432434082031,104.64724900987413,100.59077623155382,75.01612309480325,74.23244059214358,73.84860590104975,1106.4007996911048,120614
1.0,17.501195271809895,11.789084540473091,18.27523973253038,42.51398079807757,33.47593430566592,44.7714209361866,451.9506302032264,120616
1.0,14.596182929144966,13.188040839301216,11.2152099609375,40.07412585302968,36.625609865197184,31.80230340570112,576.2139689127604,120617
1.0,123.31912740071614,128.23875766330295,126.2754635281033,68.61685561548732,70.10037818810636,68.93227738979462,3645.8131906014437,120618
2.0,98.73601362440321,85.49475182427301,83.69879404703775,80.63778354824339,64.23377972811852,56.87691328148782,481.60509886731097,120619
1.0,90.98192172580295,79.63529798719618,75.62604268391927,63.507086948012365,54.00918693962113,50.718546818383004,439.2645055834783,120621
1.0,156.4757571750217,137.558102077908,120.95106506347656,73.7367047853863,71.36455972868066,65.59543249010973,183.12539954105583,120622
1.0,100.32995944552951,122.92237345377605,178.5246785481771,47.27405450172115,55.125787097022894,57.41538067331113,815.530907184528,120623
1.0,131.117184109158,121.7718522813585,112.95335896809895,66.29754435467753,59.96904605878345,60.71171628349911,143.37482408261397,120624
2.0,136.71220228407117,131.18312242296008,136.3387451171875,74.27812134380262,79.66166473076856,83.48825231424885,307.87433878244866,120625
1.0,123.56345960828993,116.3858405219184,108.95538669162326,53.053577536454064,57.517849322603226,63.34915009198638,1566.1920678604938,120626
3.0,64.1022078902633,56.67532179090711,48.948753639503764,53.80252493302289,48.61949038869594,44.63392968429155,563.9022887313384,120627
2.0,115.93193478054471,103.52050442165799,95.50572374131944,66.65834865552893,65.84890808652838,65.44698009761187,344.41676708556895,120628
1.0,117.88216654459636,107.07414245605469,100.71726989746094,64.94112923467169,56.705935596564515,57.0807724817016,611.5824482959105,120629
1.0,104.20953877766927,112.78444078233507,103.25413852267795,69.76388563394946,63.572092263222224,93.39522498929716,790.1996147980136,120630
6.0,56.0697645964446,55.206404791937935,54.06988073278356,74.4998170430073,73.77164354740565,73.55188938310293,496.18651204050275,120631
1.0,25.89052734375,24.706016710069445,22.052406141493055,46.817178403641606,46.14668631790072,43.37305107044929,700.2517234498408,120632
1.0,116.69902716742621,99.90306769476996,102.89194234212239,70.00115905290647,59.64745507540925,56.26595404461936,315.21959425681155,120634
1.0,49.444648919753085,49.6221875,49.07106867283951,81.88139235895463,82.98479190483494,81.85838258119065,1179.3789763354227,120635
1.0,153.04906378851996,123.1238284640842,105.69329664442274,55.92631898688969,52.26401298919721,45.89338092817976,251.83401131740032,120636
1.0,126.77230326334636,114.35578918457031,106.21808369954427,74.15197920631961,67.90169307450894,65.86527402131377,791.7079318697234,120637
6.0,97.18871024802878,78.14575336597584,78.87633203577111,78.64593515609478,59.40328267515769,56.044001234060794,417.7977205535288,120638
4.0,132.59661653306748,127.48283259073892,124.91698413425023,58.29709423127686,56.69879218861094,58.215569570264904,242.13860216857304,120639
6.0,75.63902480513961,56.122688858597364,42.241049307364,73.29138229656373,58.762850070446255,50.23566485147742,280.86937620867246,120640
2.0,122.85266537136502,118.99304538302951,117.69437154134116,66.07546602920824,58.143835951490054,54.16200498348774,433.27744662040504,120641
6.0,3.8493373088451963,3.4736111111111114,3.4027507874815828,23.24963512731298,23.01661778885565,23.048833546468,975.7852312547337,120642
5.0,63.13200547960069,68.6501003689236,61.5365946451823,77.41121737898621,79.69772182236201,75.44886522545536,454.54591011032136,120644
1.0,77.93538072374132,35.66163296169705,29.450271606445312,29.209364356550655,17.582621469743824,15.35589959261749,278.3237262995827,120645
6.0,128.2870485822481,127.05770549032509,126.38133218747116,82.77454467076987,83.12913633928562,80.76286137253061,424.6792387947232,120646
2.0,123.49932002314814,69.60554494598765,75.33858699845679,83.15762279889614,55.12269969549024,59.537366089580345,645.281541751823,120649
5.0,133.50536736382378,113.90553317599827,102.24674852159288,54.797917233619174,59.699181849411765,54.09648616454045,1112.1135989190957,120653
6.0,117.5369019684968,110.07524250171804,103.31984682436342,63.19241888240231,60.832792791576914,56.89856575211716,985.7747843829557,120654
1.0,79.0721418592665,76.89651997884114,85.02255249023438,63.976966041227286,62.71485599756615,70.03655710090423,556.5703866235256,120657
4.0,131.2333484225803,118.41738764444986,105.22182040744357,60.347041795253475,58.102779533639904,57.079491868676435,895.9392729696486,120658
5.0,142.36859503851997,132.57467346191405,127.31145833333335,53.01104970169973,52.88769932929929,53.127507489541514,213.78123408937017,120659
6.0,109.91675925925927,91.58862364969134,84.89887795781893,63.65293329774571,56.97596144632805,54.89455018867488,611.5092424133373,120660
2.0,98.52149030897353,72.97416602240668,62.1662606133355,49.3910595111021,37.1165643493847,36.54979479703228,102.44156999823788,120661
3.0,140.82310937952113,122.48879948368779,130.5946728741681,51.56640949892832,54.0413682866804,62.946300934340485,477.49189147734484,120662
2.0,113.95399220784506,74.80272165934244,64.63333299424913,71.9837154942488,49.104249358770744,45.94679500290236,570.8470898519407,120664
2.0,82.16266632080078,73.68270534939236,65.88826412624783,89.92099854266935,83.24211708199769,74.26816689021746,359.0890655372194,120666
6.0,34.4346748634621,20.043205826370805,18.981176870840567,56.04967223073447,37.01480303029561,35.74596383941146,398.4779518174539,120667
1.0,104.21252600915523,106.9948137744486,115.3374063670412,45.76978530840531,42.95211527216357,42.76075012205067,2504.5898591810405,120668
6.0,51.81005379005715,45.030235290527344,42.835059271918404,57.3518542542324,53.86262670927611,50.79541431536455,265.5661923790882,120669
1.0,56.67188856336806,55.581795586480034,55.222412109375,100.53338825313655,100.10472416398791,99.8183029405304,367.6643778483073,120670
5.0,57.68284866898148,49.07323736496914,46.26669680748457,59.4802110533213,56.34566153710946,51.47825951593901,979.8719301124256,120671
2.0,76.15294901529947,66.36526997884114,70.69312201605904,55.12740345868061,50.59969858355873,56.00668034171751,795.2068246739881,120673
2.0,86.7722430759006,79.9386698404948,87.49119228786893,79.35407865645782,73.81557588977044,76.52910937306312,1490.9089127544166,120675
2.0,111.00384775797525,95.34880574544272,95.84824710422092,68.20375273824982,69.98694300497408,73.97415771363782,834.2900007620154,120676
2.0,93.49113210042319,96.31011115180121,102.46915266248914,65.46505629184145,61.825034404030006,67.09668383437266,684.5521182727425,120677
2.0,101.92779541015625,90.43494839138455,85.43123541937933,74.90602317146278,67.28436327401843,65.4313924564131,1447.7181425218225,120678
2.0,121.52484300401476,110.6692148844401,98.72709147135416,72.54103118992761,65.90396541977665,63.36796889418849,4154.0598787696335,120681
1.0,92.88560240502451,102.26803768382354,128.4008118872549,94.39230777756586,87.3601972931326,66.00298648533362,93.62050012148106,120682
1.0,155.92999776204428,136.26228841145834,134.25811937120227,64.65942655151163,78.17675129410983,61.86961321253729,41.6150294973966,120683
1.0,110.33357747395833,93.8025410970052,83.23208448621962,72.18309760704936,60.43269939749782,58.04484518637792,262.872675347889,120684
1.0,138.14579264322916,133.601318359375,126.81904771592882,59.4089038658718,60.812286682474685,61.771621810036,233.67537361493302,120685
4.0,126.38999048868816,116.93177795410156,124.80501641167535,75.4892055915976,74.7826027071242,80.36273450655257,311.66243635921035,120686
5.0,105.51161532931857,86.95260484483507,85.38860643174912,76.3603012833935,66.9895775843736,67.26122115246449,164.49541731328085,120687
4.0,87.07629097832574,77.93783315022786,82.7367083231608,77.04818028865493,68.91317467366868,70.20295767880981,221.42659548066598,120688
1.0,182.41177707248264,146.97779676649304,153.19483269585504,71.83349938886883,76.21378271178723,77.11228864131309,70.49777376921068,120689
3.0,94.20707024468315,80.9378662109375,87.86115914803963,71.96594801215029,60.01396535890064,56.660637123866394,216.16466605506403,120690
4.0,106.74011611938475,92.59953053792319,94.28623877631293,54.18843215256884,49.15026312883512,48.37324783432146,168.6209677485444,120692
4.0,143.10662290785046,134.5213411119249,134.5348828633626,67.37578975612794,70.82468697857367,70.1545639480416,117.82114622802948,120694
1.0,137.6381140814887,125.3115743001302,156.18527221679688,42.14971737604527,40.228702041382014,44.040660601815716,104.77330766093824,120695
1.0,93.81937662760417,60.75897555881076,50.54551527235243,56.705375511768565,60.02604422962452,60.49142042265455,345.37950941979784,120697
1.0,144.8911842428712,127.71610742379548,116.61139841445427,71.46361628749689,68.09951441970051,68.69109462305968,1550.358873783327,120698
2.0,134.2049331665039,118.10208045111762,136.78157721625433,79.2640314140279,79.48379866287333,79.32145210399861,252.2334061462784,120700
2.0,108.62895626491971,92.11441548665364,90.23817359076605,70.75729581264149,61.70212339495335,58.274553546306166,164.1068125075855,120701
3.0,68.16463611744068,59.145437735098376,51.72848058629919,91.92120669472241,80.06442608129123,73.6812839857909,219.0541981690212,120702
1.0,49.7922108968099,44.64027065700955,46.49127536349826,67.63632013487413,64.220665590109,65.65856239544217,757.3728602047389,120704
2.0,59.60139889187283,51.90077718098958,51.957765367296005,72.17308222332245,57.86067727894992,56.491494742187754,178.705392143779,120705
1.0,131.22945319281683,121.74099900987413,125.15606519911024,53.24518051174775,53.24010050694494,53.56233342578374,917.4925733237602,120707
1.0,96.80605909559462,79.45293511284723,76.27558051215277,51.52419718953679,44.55792389704136,40.29523819149969,164.7718003149271,120708
1.0,157.19497341579861,150.2428995768229,147.68656412760416,37.18109042700002,37.53547873788019,37.44038642892743,582.4294376920268,120709
1.0,131.99507716049382,114.36916087962963,97.17119598765431,57.16607961577198,55.14986623821631,59.04480503922006,289.1375823689558,120711
6.0,114.71426601080248,88.99326131687242,80.66627668467079,78.10040971951665,62.53647792642392,60.95455566214508,122.02427882956691,120712
1.0,113.64233024691357,102.6824324845679,85.11484760802469,75.44715145465321,69.32364035386153,66.68853688313303,963.7939596947057,120713
1.0,172.7875688340929,162.79183451334634,159.5890146891276,47.30698427929414,46.483143406779845,49.087582164463406,333.8935559490997,120714
4.0,126.88805431789822,125.00764083862305,122.32627614339194,67.5842585093871,59.630116292391726,53.19136013519466,266.6277737025961,120716
4.0,45.06754566000089,36.622876189918856,31.816994242687713,65.70874754333595,54.58656220309851,45.22772318759647,190.65370740358793,120717
6.0,83.99499992088035,94.37838462547019,59.589368184407554,37.877308731459685,37.533679640358116,37.32662361132717,136.15579479285168,120718
2.0,63.65661875406901,53.757867601182724,47.34620836046007,42.138298778284835,42.77279751529144,43.8051207147668,505.6199286625807,120719
2.0,145.385981241862,146.87151336669922,143.99119398328992,65.83301691817044,62.38976390664162,61.851749823134966,417.01154893119906,120720
1.0,64.05336153278516,51.38139758591608,64.15304297122074,80.40614215814364,72.139623442255,79.04537409370182,444.71454381392084,120721
3.0,94.63515274612992,103.54626351815682,103.2194315592448,84.4738309410027,64.65416388370626,60.82199262578728,160.66177944918195,120723
1.0,124.07460493607955,114.07689541903409,110.54248934659091,64.7671971144741,58.913304487034075,62.367660148255155,1047.0907389839401,120724
1.0,105.07859632703993,83.59273274739583,68.26073710123698,81.96113805230188,68.52869108211092,64.02256383107708,222.31025492899573,120726
4.0,136.34345679012347,135.71778597608025,129.84321952160496,65.10154320603606,64.32185298757256,57.8074441727568,711.4408540400116,120727
2.0,49.52092064751519,34.01642184787326,58.11096869574653,38.84070692215276,29.070410672326773,32.81443768176243,76.93951268086963,120728
1.0,86.85100470648871,71.80491977267795,75.19735887315538,67.01469249083678,55.76075006886011,51.54409553307979,303.36506805986943,120729
1.0,34.8213857014974,32.537161933051216,35.84789021809896,47.22039135975373,47.32857563759945,47.44279286747161,372.37249916085665,120731
1.0,79.82135609567901,62.781155478395064,60.025362654320986,62.244169228475045,51.12440956425247,49.78052700688241,898.1004203624515,120732
6.0,131.26522657606338,122.444620485659,109.77375595657914,56.50360562836352,57.47158504220653,59.13801309991789,624.8280868216257,120733
1.0,154.47631172839507,133.93036651234567,132.89397762345678,52.21639246251178,66.44595249775575,77.77204538396809,178.3252299338555,120734
1.0,108.95345486111111,94.76490547839506,89.25500964506173,60.006401888279164,45.807064048616155,43.643064715736024,694.996383646222,120735
2.0,126.59653981526692,119.43702612982855,104.42003122965494,64.46326870977947,62.657535185299906,62.419086910567785,408.6718329921356,120736
6.0,125.62867228190105,97.24628787570528,80.72213660346138,74.98938003684258,61.36646244969622,58.79000977650147,829.4899706401999,120737
6.0,113.51812772397642,110.19521699128326,107.84524790445964,73.15067919469512,69.75877597967568,65.08273076504992,315.0277391829293,120739
6.0,119.62884259259259,105.64420846193417,123.28667116769547,74.41677685242827,69.7442015813955,64.76664862402627,631.0529454610696,120740
4.0,141.78082417052468,123.16482687114197,110.28398196373456,55.477775485452725,51.613056685616016,50.74637219506404,367.7205054271278,120741
1.0,130.40079074435764,98.76234436035156,86.01830206976996,62.11826741067949,53.678648937640844,54.46845403968917,330.3508516523233,120742
1.0,116.2691633436415,105.08841281467014,97.0870378282335,72.45703272291539,61.873365050685436,51.618130973621014,433.7465557985784,120744
6.0,70.669676038954,69.95762662534361,68.51787623652704,98.29954230803197,96.9437240335839,94.6027421547199,830.7255200179105,120745
6.0,83.3618867662218,85.58923226815682,106.8157992892795,62.7504154577364,59.58444167819257,72.07527479360334,776.3485587951809,120746
6.0,52.4126160233109,50.8734226933232,49.054734971788186,84.41347524444053,84.15375848091192,83.52151159398419,1386.0816795568196,120747
2.0,122.02989027235243,102.55395931667752,94.06883494059244,62.67090871047577,64.4179599970135,60.85999422708395,309.4108015960637,120748
1.0,60.49041748046875,60.46332126193576,46.41315205891927,78.37271796675421,78.02090185451982,66.91343827771233,1135.2840587494532,120749
2.0,72.35226101345486,89.59446546766492,89.31004248725043,59.28862474828722,57.550782665483894,50.61933617851521,699.461394349067,120751
1.0,38.32969326443143,34.80230034722222,37.835713704427086,47.53787407141307,45.591938787533984,43.050420542991326,1329.2100150502276,120753
3.0,67.89949996383102,47.62292367440683,62.490691008391195,60.49058823731042,49.747996653620255,55.47890387861994,324.42267449796583,120754
6.0,134.34085930718317,134.7352814850984,139.46134553132234,82.2536738575936,58.377685683295915,47.88256452654656,971.5508836181208,120755
5.0,81.17771911621092,63.08356967502171,72.29461805555556,83.96061154701223,73.66778394444106,77.15593859191088,424.92700961400396,120756
3.0,39.25923156738281,38.30006295663339,43.45031625253183,48.7815323691761,36.10328127363858,36.21418603820431,356.5210492959327,120757
2.0,115.96076292438272,103.17076485339507,94.47389660493828,75.50222414722788,60.49926744086419,55.22452194364293,149.07947733580093,120759
1.0,160.57710435655383,150.11619567871094,151.70683119032117,53.687715867840794,58.579285591948214,70.88002570549553,235.82098454112295,120760
1.0,142.7947506374783,112.60315450032552,117.96542188856337,67.20865513635094,70.49847398145423,66.77701700052032,523.3221178012699,120761
1.0,140.9123772515191,139.63573371039496,114.30310397677951,67.23471531558677,70.70948467525656,70.9333625821542,340.3275514045316,120762
1.0,131.0325469970703,125.79556952582465,127.66752285427518,72.30885297079277,74.73154523797828,74.50784207277441,870.9689185404878,120763
1.0,100.09970431857639,83.53739251030817,81.26160007052951,54.9635884386533,51.066428266925286,54.685952043398686,720.5641401463195,120764
1.0,132.67996141975308,123.66744405864198,124.73987461419753,66.77620380608964,62.42960791138489,61.38899103422143,405.7971480951098,120765
3.0,133.299813164605,124.45628639503762,118.54016452365452,61.30352120661845,60.624737622178365,59.70537891663124,555.1551336003037,120767
5.0,97.55386962890626,132.34169548882377,127.85718349880642,68.53857068331543,86.94623942336787,85.1099532468211,321.65710753444057,120768
1.0,67.57154050144648,61.54372400855834,58.99263952507233,84.29310285093437,79.07219512234113,78.36370362083827,355.88307280520394,120769
1.0,90.95682271321614,72.36184522840712,70.89426506890192,51.4637002495563,54.80671700138223,58.576886619056744,334.2057739892663,120770
6.0,151.78488932291665,138.8378076171875,143.88061686197915,64.05868475476068,46.83820333376995,42.93385008022469,202.6747607129578,120771
1.0,122.44390894455358,108.49368996943899,104.0059194908317,71.8008804778878,62.78075503627183,62.742899349021826,591.2236846163219,120772
1.0,130.42834014996592,121.00897345773687,119.26403267723245,71.07019007511246,69.72567584451217,68.1801105676268,780.1551420578953,120773
6.0,99.65418525978372,83.23690259015119,86.97619431107132,57.131074412389374,55.36667822184709,62.085035286179696,117.89326493423386,120774
1.0,115.02091820987654,85.39825424382715,67.56952160493827,60.07920121731432,52.226391519078405,50.37179014457395,751.6254639758863,120775
5.0,109.84990084876543,98.48783333333333,93.96917978395061,66.12568031875816,68.4411075991532,66.62364402070668,815.8572329279997,120776
2.0,44.48812403549383,35.49667052469136,29.49546199845679,25.699448044302155,21.219737184906535,20.61984214680235,353.5486673182836,120778
6.0,154.26200386329936,131.2277201899776,120.94199399594908,67.67643605491999,67.9503400073236,69.38364622049652,422.3734739847376,120779
1.0,148.6096373845508,112.21486233557235,100.74422753988244,65.28760325611863,60.79070003245962,59.717869650743744,552.8816135262263,120781
1.0,156.33060370551215,141.9097374810113,128.1465131971571,54.92351599159062,60.08552981826671,62.0998209284793,366.72177630507286,120782
3.0,103.72449395576132,76.24096064814815,69.56627829218107,62.552859832105234,62.80372982210387,59.962521345058065,143.07400775435715,120783
1.0,91.93684556749132,87.93519931369357,84.66172112358942,102.3083752568338,100.62215027327723,99.70515307744196,2482.9512046309096,120786
1.0,69.44288429054055,64.76650478603604,68.73390343468469,63.36007506348169,63.25639542013549,63.940290689155155,2168.832036849159,120787
1.0,31.456069946289062,25.460152520073784,30.034500122070312,55.01290667680993,48.601065669031115,52.730145968218295,756.8403217826648,120788
1.0,29.812364366319443,26.952870686848957,27.462112426757812,61.98427168983311,54.35810970359165,53.833714082766875,1035.3682932338747,120789
6.0,61.88514879014756,47.41538068983291,46.537914699978295,90.52095466121796,78.85275973585063,79.56175174295569,1134.4746951095499,120790
1.0,46.83529154459635,47.78358120388455,45.96124606662326,59.23571908180692,60.0259413885908,59.25929118244899,1026.891326164949,120791
6.0,56.20809172453704,54.654507378472225,58.344054542824075,62.496877130119,63.12431458972734,70.17080945645277,1658.4635741401223,120792
2.0,150.55467230902778,141.84010362413196,140.3461550564236,67.6726064587472,56.034008883790634,54.2793148861017,87.94027016214741,120793
6.0,167.56259454826215,146.86298353747907,133.00541934935094,66.76014750659171,72.4022414072757,77.07736890579365,304.08993230029336,120794
2.0,135.54864417182074,115.27905951605902,129.2667465209961,61.296548439955686,61.84007903748491,58.99794265286715,150.84112244604995,120795
2.0,100.59253788128515,99.63711431962025,94.57578179940225,79.97741454061399,76.04516428670019,76.66677083653198,226.95932784275377,120796
2.0,131.07130516899957,120.0899887084961,121.13895161946614,92.76740437203661,89.65775371658495,91.44386930291108,177.95005114319792,120797
6.0,92.05199508101852,86.64179615162037,94.86336443865741,75.05484890483449,70.96504159449943,64.13846457131409,351.6104793866968,120798
1.0,153.98974922839506,128.8957561728395,110.7850462962963,73.59500829541176,68.38749993883899,65.50132236551316,637.0929225465225,120799
1.0,101.99586656358507,104.58199395073785,108.51100836859808,81.40181009068299,80.97574995116156,85.13963644918216,333.98264793113424,120800
1.0,107.69345347385429,84.13295020564043,82.04166054641598,45.25098796522223,41.12904682485618,40.86689844953846,928.2448039044616,120801
1.0,131.10684220679013,108.11183063271605,101.60601080246913,74.09958474482717,79.14898978871268,78.74049411162707,636.0631143585134,120802
1.0,162.5689205593533,164.9148203531901,165.9993659125434,51.95855189632005,54.486500093401546,54.34183964147597,70.82455384027627,120803
1.0,146.97486368815103,101.40777079264323,104.91565450032552,79.1347079189227,63.60061511738676,70.0224198891247,529.1218922534962,120804
1.0,101.112547132704,88.55741204155817,84.97669813368056,84.49976314018392,68.24902298159644,49.558348131122195,91.53821307903607,120806
2.0,83.40267859564887,75.91204918755426,80.95402696397569,71.84846928443932,69.62100905519121,69.38749777128614,920.9897073712518,120810
6.0,131.397866708261,131.6703971580223,123.36934096724899,56.610334242303146,49.693766853592884,60.821543166695726,637.3846648664286,120811
3.0,70.02653446903935,64.42589766890914,90.46495677806713,59.576980802704064,50.386261193295695,59.320663348463654,1499.1198804522508,120812
6.0,88.37515767415364,77.51043249059607,77.04918359827111,74.09292310943606,67.0392643497246,65.4013619426693,417.28664880487776,120813
6.0,140.27489584463612,131.04504648844403,123.84564576325592,68.50496809529221,61.58585329209646,60.848971827126526,337.84910745086324,120814
1.0,150.52070109049478,140.68414645724826,134.32142639160156,65.04104835181617,71.55560513089381,76.8779775025155,1161.1943654940249,120815
2.0,130.47831079434698,117.72851638645224,114.20272752192983,79.89141260338042,77.6888667173341,81.02613155857725,668.0590081000978,120816
5.0,141.8472344292535,134.83221164279513,126.40354478624131,69.81501677215458,68.93883399830432,67.83858773763657,448.42486687400924,120818
4.0,97.82108985053169,98.23079215155707,99.34361267089844,79.18569761245475,56.11218071743987,45.36860813348021,172.94566332090534,120819
1.0,84.3887210422092,61.114339192708336,55.52743021647135,47.302364699170404,48.70813244011411,45.137968928117715,234.59393974998355,120820
2.0,62.71578386094835,60.81177520751953,56.672630310058594,66.49007356395632,65.75806142675677,64.70950846799042,259.63734524557094,120821
2.0,115.9094755384657,101.58167182074652,117.01560126410591,41.551129848364724,44.8918495773027,45.838204075610534,1135.1850367171678,120823
1.0,112.49154832628038,106.02565341525607,92.89757113986545,53.68402763181515,58.56827097705188,62.73511596103808,453.190703098842,120824
1.0,179.3040313720703,142.90169440375433,139.49378458658853,72.56497618398348,72.66731344685451,74.33996074890722,538.1448157664353,120825
1.0,123.93437194824219,118.16827731662326,113.86477491590712,70.29185688269988,62.74445184821021,46.994450371505636,833.1405085876441,120826
1.0,132.3567860921224,109.49056328667535,92.1386956108941,64.3476624097712,60.962313622808566,55.104806503201274,517.9090789109456,120827
1.0,140.79263475206164,124.34849039713542,104.3765869140625,59.70591474127922,55.1538175235137,52.22254920428982,1273.4714498607739,120828
6.0,106.42937243426286,109.56312702320241,127.01919301350911,59.07544170984422,54.754800189686904,54.51909466463594,505.1223683848986,120829
6.0,125.21590932210286,106.88919321695964,97.02925053349247,59.142790054830904,61.88263152807436,64.17208165381041,978.3147728995738,120830
6.0,130.97899203830295,119.73381974962024,116.84507892749929,62.01288802256851,60.27958439624074,57.629403128178915,227.17863842132124,120831
6.0,112.52032527217159,105.11962127685547,98.91899137143736,70.09966340722939,58.989172919696756,55.91006916816115,283.91070364333194,120832
6.0,139.43119925039784,111.55342497649018,83.63869843659579,77.84592202747751,71.14724201960261,60.22342584472404,450.6565409737953,120833
6.0,109.47111906828705,100.0692684032299,94.93499558060257,63.224861453218956,59.704592796856794,57.305304000645684,460.32768506481875,120834
1.0,78.85471937391493,81.23763020833333,87.90124172634549,67.07560835118642,64.65655970490788,63.84832586717442,1192.417427423129,120835
6.0,52.4491466946072,48.15224343759042,45.20704057481553,82.26259072569293,76.23099445740543,71.61753170630134,913.8445779702865,120836
4.0,162.8389858669705,156.21109686957465,154.58151075575086,69.7697126957285,70.44327000197755,71.05025713527552,1608.380398924003,120837
1.0,76.63455030653212,157.605228000217,193.37581210666232,58.06875227316852,71.0854076984231,68.50676030446138,1584.0076720336624,120839
6.0,97.90912557642535,106.72517583251312,117.28781082540466,71.26620064231676,64.86045081731363,63.72422965108452,282.6388237100153,120840
1.0,125.60757276746962,108.49478149414062,106.06456163194444,67.37110439012457,50.68995850437987,47.983189632529,876.5019215185321,120841
2.0,138.18021223280164,131.01143222384982,126.72940487331815,67.28981195513302,61.51067772584054,61.58713501834292,1096.2811544326044,120842
2.0,128.00979275173611,120.65122477213541,105.6935772365994,64.69335535463006,61.801381506061794,58.93729428825348,496.9893910851665,120844
5.0,136.0493937174479,123.80184258355034,117.17354634602864,72.82762697158425,66.88860619504217,63.24598431249939,308.29878983850574,120845
6.0,111.46941093162253,106.58872788040726,96.4330783420139,70.73259446785575,70.09979390546107,67.22363116915331,583.8799747803074,120846
1.0,39.75383843315972,23.249501546223957,14.226723564995659,61.39360172016549,32.80927829278463,30.381631761282488,251.4252146482004,120847
1.0,99.23757595486111,94.129396226671,111.59059312608507,90.53154743809523,74.58274797725427,71.91064490673392,829.4512560212019,120849
2.0,110.13282691107855,90.13904486762152,83.30362192789714,64.83537883175848,51.520801791693955,49.29174147791018,300.3368962199577,120850
2.0,133.787469651964,120.78452894422743,119.24947865804036,74.72645617835721,59.55221350494775,57.526206804782106,328.7101874901847,120851
4.0,110.83965216742621,82.65680016411676,66.65156173706055,71.6298616889734,55.20934664458189,47.87757321641764,691.9609785507357,120852
3.0,136.1531049940321,118.11687610767505,105.06298602068865,56.38332160201071,54.487495951877236,48.684967747818526,528.157858929446,120853
5.0,58.12539158950617,38.7975150462963,32.674816743827165,70.31512957985942,56.73786841822888,49.764435625275595,925.9945158464327,120854
4.0,119.43892245822484,89.53396818372939,75.96569908989801,72.06347174159325,54.68194087233987,51.08434295498721,493.96486743983917,120856
6.0,91.33235507541234,90.16225405092594,102.89081997341582,72.65896528211401,65.23137797702121,64.95657511362406,454.036436914786,120858
6.0,126.75546547218606,99.63902310971861,92.263668484158,61.174305305430885,58.16547545408966,53.41868438009857,156.4346868191803,120859
2.0,130.1350896990741,100.22824363425926,101.12200617283952,69.5971120578295,62.338701809130825,59.11539400173068,131.2149003542979,120860
2.0,129.03716278076172,112.63149007161459,105.73006523980035,65.46434474617996,59.27433700428173,54.55258545415511,261.84635505439303,120861
6.0,154.03252938907042,113.02312630492013,104.77561785130719,43.61538969574625,44.74614336404064,45.49139107948374,351.5340141465295,120862
6.0,132.1947307180851,119.49293140103755,94.40207184134488,48.81966331847779,47.88855701567979,53.824720450999145,312.19061024714966,120863
5.0,165.75649447970923,125.54888170030381,108.2539811876085,57.09168256109909,50.34471814159879,56.18651647129143,231.10410725913772,120864
2.0,158.72403632269965,152.62371148003473,156.1670159233941,72.17468249553762,62.71711556177314,60.946090068360014,483.78645883089445,120865
6.0,130.04333693892866,112.42102728949652,114.68064343487775,73.65842249068616,59.973983089952974,57.923712967943345,346.78281147275374,120868
6.0,126.59587775336372,109.63235982259114,111.30769065574363,74.41067269820216,60.952510749180014,57.609241385647955,390.9327512771988,120869
4.0,117.66852768132716,130.23530285493825,121.45571421682098,66.10379589908595,67.79913984811266,66.11862235704331,1127.0666439141194,120870
6.0,138.48268389917695,102.92630658436214,94.43401041666668,84.08785880828185,69.06489515271484,58.88785531894323,333.5316882043243,120872
3.0,132.3563850308642,113.60899241255144,116.26140753600822,64.51062898653082,61.66782403762011,62.40060048473557,1289.6092113324478,120873
6.0,152.95691775977366,112.55961966306585,101.33013181584361,71.35811543014513,62.48325435584985,56.96969396725401,424.4466436168115,120874
5.0,136.03465702160494,123.20505439814815,115.65915162037035,61.091341975203065,56.37724434401624,57.273695020274374,1411.397704871076,120875
5.0,147.06662962962963,135.9557199074074,133.84222916666667,64.62785790325707,64.99176234585873,64.5089589884889,1144.5540757283645,120876
6.0,134.8296980681243,105.45920534487125,110.86519990143951,70.04008715166644,70.00467439011159,67.24925922397358,343.2988467615296,120877
1.0,137.5835725308642,107.10277199074073,86.80422453703704,63.10123295552978,56.949163280368715,53.17492843962638,630.5984989570329,120878
2.0,131.02110799153644,110.14248572455512,106.1156234741211,82.75531419554066,69.44299924820393,69.19929651484371,53.91771647250596,120879
6.0,92.10324524176956,76.37954603909465,69.8032008744856,63.36147776581621,59.79239025343144,57.796039652842694,447.4756050115641,120880
2.0,102.12186921296296,76.18036747685184,110.63908179012346,78.20848031787294,70.41286139649618,75.30846318422077,591.2705098322067,120881
1.0,146.89403935185186,101.71654128086419,85.36913387345679,67.51178754504153,68.69960032765925,68.96438716728218,1089.9156490520832,120882
2.0,100.9857561728395,94.05331983024692,89.06984278549383,69.70299140983805,70.3611676421111,72.24652558733692,741.0712877666662,120883
4.0,121.94925435384114,106.75212393866644,90.84551535712347,73.1281841863364,70.84580460180909,65.62568436148467,612.2420488204394,120884
6.0,33.783819693106196,25.477151658799915,20.605719672309025,57.43247526313299,47.86981169420079,42.36518490068411,506.26827151004414,120885
1.0,70.45617167154948,68.21347554524739,61.61113993326823,60.829237109362644,63.55472537605837,61.21987004342219,3131.7664994674647,120886
